"doy","thermocline","depth","lake","year","source"
134,"ZT2",3.5,"Peter",2019,"routines"
140,"ZT1a",2.22222222222222,"Peter",2019,"routines"
140,"ZT1b",2.33333333333333,"Peter",2019,"routines"
140,"ZT2",2,"Peter",2019,"routines"
147,"ZT1a",2,"Peter",2019,"routines"
147,"ZT1b",2.35,"Peter",2019,"routines"
147,"ZT2",1.5,"Peter",2019,"routines"
154,"ZT1a",1.15909090909091,"Peter",2019,"routines"
154,"ZT1b",2.83333333333333,"Peter",2019,"routines"
154,"ZT2",1,"Peter",2019,"routines"
161,"ZT1a",1.03571428571429,"Peter",2019,"routines"
161,"ZT1b",3,"Peter",2019,"routines"
161,"ZT2",1,"Peter",2019,"routines"
168,"ZT1a",0,"Peter",2019,"routines"
168,"ZT1b",0,"Peter",2019,"routines"
168,"ZT2",1.5,"Peter",2019,"routines"
175,"ZT1a",1.49,"Peter",2019,"routines"
175,"ZT1b",3.375,"Peter",2019,"routines"
175,"ZT2",1.5,"Peter",2019,"routines"
182,"ZT1a",1.17105263157895,"Peter",2019,"routines"
182,"ZT1b",3.20454545454545,"Peter",2019,"routines"
182,"ZT2",1,"Peter",2019,"routines"
189,"ZT1a",1.43181818181818,"Peter",2019,"routines"
189,"ZT1b",3.58333333333333,"Peter",2019,"routines"
189,"ZT2",1.5,"Peter",2019,"routines"
196,"ZT1a",1.5,"Peter",2019,"routines"
196,"ZT1b",3.70454545454545,"Peter",2019,"routines"
196,"ZT2",2,"Peter",2019,"routines"
203,"ZT1a",1.78571428571429,"Peter",2019,"routines"
203,"ZT1b",3.875,"Peter",2019,"routines"
203,"ZT2",2,"Peter",2019,"routines"
210,"ZT1a",1.67857142857143,"Peter",2019,"routines"
210,"ZT1b",4.08333333333333,"Peter",2019,"routines"
210,"ZT2",1.5,"Peter",2019,"routines"
217,"ZT1a",1.625,"Peter",2019,"routines"
217,"ZT1b",3.7,"Peter",2019,"routines"
217,"ZT2",2,"Peter",2019,"routines"
224,"ZT1a",1.80555555555556,"Peter",2019,"routines"
224,"ZT1b",3.9375,"Peter",2019,"routines"
224,"ZT2",1.5,"Peter",2019,"routines"
231,"ZT1a",2.34259259259259,"Peter",2019,"routines"
231,"ZT1b",4.08333333333333,"Peter",2019,"routines"
231,"ZT2",2.5,"Peter",2019,"routines"
238,"ZT1a",2.50714285714286,"Peter",2019,"routines"
238,"ZT1b",4.17857142857143,"Peter",2019,"routines"
238,"ZT2",2.5,"Peter",2019,"routines"
245,"ZT1a",3,"Peter",2019,"routines"
245,"ZT1b",4.17857142857143,"Peter",2019,"routines"
245,"ZT2",3,"Peter",2019,"routines"
134,"ZT1a",1.35,"Peter",2024,"routines"
134,"ZT1b",2.125,"Peter",2024,"routines"
134,"ZT2",1.5,"Peter",2024,"routines"
141,"ZT1a",0,"Peter",2024,"routines"
141,"ZT1b",0,"Peter",2024,"routines"
141,"ZT2",1,"Peter",2024,"routines"
148,"ZT1a",0,"Peter",2024,"routines"
148,"ZT1b",0,"Peter",2024,"routines"
148,"ZT2",1.5,"Peter",2024,"routines"
155,"ZT1a",1.55,"Peter",2024,"routines"
155,"ZT1b",3.20454545454545,"Peter",2024,"routines"
155,"ZT2",1.5,"Peter",2024,"routines"
162,"ZT1a",1.98214285714286,"Peter",2024,"routines"
162,"ZT1b",3.52777777777778,"Peter",2024,"routines"
162,"ZT2",2,"Peter",2024,"routines"
169,"ZT1a",1.82692307692308,"Peter",2024,"routines"
169,"ZT1b",3.5625,"Peter",2024,"routines"
169,"ZT2",1.5,"Peter",2024,"routines"
176,"ZT1a",1.89285714285714,"Peter",2024,"routines"
176,"ZT1b",3.17857142857143,"Peter",2024,"routines"
176,"ZT2",2,"Peter",2024,"routines"
183,"ZT1a",1.725,"Peter",2024,"routines"
183,"ZT1b",3.54166666666667,"Peter",2024,"routines"
183,"ZT2",1.5,"Peter",2024,"routines"
190,"ZT1a",1.7,"Peter",2024,"routines"
190,"ZT1b",3.53571428571429,"Peter",2024,"routines"
190,"ZT2",1.5,"Peter",2024,"routines"
197,"ZT1a",1.28846153846154,"Peter",2024,"routines"
197,"ZT1b",3.6,"Peter",2024,"routines"
197,"ZT2",1.5,"Peter",2024,"routines"
205,"ZT1a",0,"Peter",2024,"routines"
205,"ZT1b",0,"Peter",2024,"routines"
205,"ZT2",1.5,"Peter",2024,"routines"
211,"ZT1a",0,"Peter",2024,"routines"
211,"ZT1b",0,"Peter",2024,"routines"
211,"ZT2",1,"Peter",2024,"routines"
218,"ZT1a",1.48913043478261,"Peter",2024,"routines"
218,"ZT1b",3.58333333333333,"Peter",2024,"routines"
218,"ZT2",1.5,"Peter",2024,"routines"
225,"ZT1a",0,"Peter",2024,"routines"
225,"ZT1b",0,"Peter",2024,"routines"
225,"ZT2",2,"Peter",2024,"routines"
232,"ZT1a",0,"Peter",2024,"routines"
232,"ZT1b",0,"Peter",2024,"routines"
232,"ZT2",1.5,"Peter",2024,"routines"
